X,Y,OBS,RTO09,RTO11,RTO13,ALT,IV1101,XCOORD,YCOORD
317654.5,6276687.5,250.00,3277.36119,3851.62876,3125.00,504.20120,0.47400,317654.500000,6276687.500000
317663.5,6276687.5,251.00,2896.58297,3899.31200,2980.00,504.11720,0.47101,317663.500000,6276687.500000
317672.5,6276687.5,252.00,3168.13465,3838.38892,3090.00,504.03990,0.46867,317672.500000,6276687.500000
317681.5,6276687.5,253.00,3533.58804,3860.49426,3316.00,503.98050,0.46909,317681.500000,6276687.500000
317690.5,6276687.5,254.00,4157.82767,4074.95395,3655.00,503.93040,0.47249,317690.500000,6276687.500000
317699.5,6276687.5,255.00,3755.54792,4170.96096,3515.00,503.88150,0.47619,317699.500000,6276687.500000
317708.5,6276687.5,256.00,3634.73130,3828.15792,3721.00,503.83360,0.47995,317708.500000,6276687.500000
317717.5,6276687.5,257.00,3791.00075,3791.07481,3387.00,503.78570,0.48487,317717.500000,6276687.500000
317726.5,6276687.5,258.00,3739.22059,3837.91419,3637.00,503.73900,0.48987,317726.500000,6276687.500000
317735.5,6276687.5,259.00,3419.57660,3828.24216,4028.00,503.69670,0.49345,317735.500000,6276687.500000
317744.5,6276687.5,260.00,3663.49719,3580.63306,3684.00,503.65880,0.49522,317744.500000,6276687.500000
317753.5,6276687.5,261.00,3701.47242,3737.34840,3810.00,503.60390,0.49604,317753.500000,6276687.500000
317762.5,6276687.5,262.00,3819.20726,3564.53589,4105.00,503.55070,0.49678,317762.500000,6276687.500000
317771.5,6276687.5,263.00,3600.72568,3800.77427,4299.00,503.52210,0.49542,317771.500000,6276687.500000
317780.5,6276687.5,264.00,3596.99486,3592.09753,4461.00,503.49880,0.48926,317780.500000,6276687.500000
317789.5,6276687.5,265.00,3845.67393,3790.18881,4359.00,503.47610,0.48243,317789.500000,6276687.500000
317798.5,6276687.5,266.00,3639.26618,3639.95666,4451.00,503.44510,0.47678,317798.500000,6276687.500000
317807.5,6276687.5,267.00,3835.02104,3670.42632,4454.00,503.39660,0.47077,317807.500000,6276687.500000
317816.5,6276687.5,268.00,3001.99720,3227.34802,3354.00,503.33920,0.46468,317816.500000,6276687.500000
317825.5,6276687.5,269.00,2471.71802,3816.68534,2792.00,503.28160,0.45883,317825.500000,6276687.500000
317834.5,6276687.5,270.00,2278.18150,3367.17883,3656.00,503.22900,0.45491,317834.500000,6276687.500000
317843.5,6276687.5,271.00,2803.56505,3525.10120,4607.00,503.18350,0.45197,317843.500000,6276687.500000
316619.5,6276678.5,272.00,2912.79489,3647.65399,1907.00,499.14315,0.43626,316619.500000,6276678.500000
316628.5,6276678.5,273.00,3302.58642,4012.71885,2974.00,499.30470,0.45045,316628.500000,6276678.500000
316637.5,6276678.5,274.00,2825.58174,3375.63678,2691.00,499.41560,0.47632,316637.500000,6276678.500000
316646.5,6276678.5,275.00,2479.72370,3643.35602,2745.00,499.52130,0.51336,316646.500000,6276678.500000
316655.5,6276678.5,276.00,2672.96080,3492.44854,2967.00,499.62190,0.54547,316655.500000,6276678.500000
316664.5,6276678.5,277.00,2386.02196,2579.01579,3041.00,499.71830,0.54756,316664.500000,6276678.500000
316673.5,6276678.5,278.00,2275.04939,2435.07388,3337.00,499.81230,0.54085,316673.500000,6276678.500000
316682.5,6276678.5,279.00,2292.44322,3573.68069,3160.00,499.90700,0.53420,316682.500000,6276678.500000
316691.5,6276678.5,280.00,2253.99732,3667.60082,3053.00,500.00620,0.53068,316691.500000,6276678.500000
316700.5,6276678.5,281.00,1940.53460,3643.68392,3157.00,500.11100,0.53186,316700.500000,6276678.500000
316718.5,6276678.5,282.00,2143.10285,3952.89776,2423.00,500.33250,0.53753,316718.500000,6276678.500000
316727.5,6276678.5,283.00,2221.53534,3465.17857,2128.00,500.44310,0.54284,316727.500000,6276678.500000
316736.5,6276678.5,284.00,2191.63377,3212.56696,2354.00,500.54880,0.54849,316736.500000,6276678.500000
316745.5,6276678.5,285.00,2565.67527,3459.56682,2795.00,500.69495,0.55390,316745.500000,6276678.500000
316754.5,6276678.5,286.00,2554.10256,3561.78719,2689.00,500.83570,0.55727,316754.500000,6276678.500000
316763.5,6276678.5,287.00,2149.18933,3633.61123,3431.00,500.92940,0.55929,316763.500000,6276678.500000
316772.5,6276678.5,288.00,1661.58523,3869.23267,3583.00,501.02060,0.56197,316772.500000,6276678.500000
316781.5,6276678.5,289.00,1811.14623,4176.44492,3936.00,501.09700,0.56829,316781.500000,6276678.500000
316790.5,6276678.5,290.00,2213.10909,4125.81073,3815.00,501.13130,0.57670,316790.500000,6276678.500000
316799.5,6276678.5,291.00,2022.32921,4158.71451,3881.00,501.15080,0.58520,316799.500000,6276678.500000
316808.5,6276678.5,292.00,1813.67475,4172.15817,3166.00,501.16840,0.59129,316808.500000,6276678.500000
316817.5,6276678.5,293.00,2188.69403,4189.80302,2711.00,501.18800,0.58990,316817.500000,6276678.500000
316826.5,6276678.5,294.00,2085.35523,4031.98197,2521.00,501.21050,0.58653,316826.500000,6276678.500000
316835.5,6276678.5,295.00,1824.28785,3982.72257,2345.00,501.23570,0.58259,316835.500000,6276678.500000
316844.5,6276678.5,296.00,1914.06670,3817.55227,2513.00,501.26280,0.58045,316844.500000,6276678.500000
316853.5,6276678.5,297.00,2221.44436,3883.40597,2512.00,501.28640,0.57951,316853.500000,6276678.500000
316862.5,6276678.5,298.00,2593.60652,3693.16238,2683.00,501.31350,0.57871,316862.500000,6276678.500000
316871.5,6276678.5,299.00,2911.98474,4026.70700,2364.00,501.36245,0.58168,316871.500000,6276678.500000
316880.5,6276678.5,300.00,3265.56094,4189.83288,3720.00,501.41390,0.58946,316880.500000,6276678.500000
316889.5,6276678.5,301.00,3316.15003,3881.94267,3601.00,501.43930,0.59769,316889.500000,6276678.500000
316898.5,6276678.5,302.00,3568.27885,3894.52334,3417.00,501.43990,0.60383,316898.500000,6276678.500000
316907.5,6276678.5,303.00,3686.11019,4083.06600,3525.00,501.43120,0.59750,316907.500000,6276678.500000
316916.5,6276678.5,304.00,3850.86482,3938.79750,4073.00,501.42180,0.59001,316916.500000,6276678.500000
316925.5,6276678.5,305.00,3818.59670,3882.37188,5016.00,501.41660,0.58305,316925.500000,6276678.500000
316934.5,6276678.5,306.00,3414.09308,3727.09120,5699.00,501.41920,0.57968,316934.500000,6276678.500000
316943.5,6276678.5,307.00,3560.98952,3542.86120,4159.00,501.43150,0.57833,316943.500000,6276678.500000
316952.5,6276678.5,308.00,3348.73599,3485.50684,3961.00,501.45450,0.57700,316952.500000,6276678.500000
316961.5,6276678.5,309.00,3674.63856,3607.87184,4268.00,501.48790,0.57632,316961.500000,6276678.500000
316970.5,6276678.5,310.00,3749.09056,3983.98795,4827.00,501.53060,0.57699,316970.500000,6276678.500000
316979.5,6276678.5,311.00,3663.22734,3822.63803,4442.00,501.58000,0.57762,316979.500000,6276678.500000
316988.5,6276678.5,312.00,3701.74319,3586.06277,4681.00,501.63180,0.57772,316988.500000,6276678.500000
316997.5,6276678.5,313.00,3275.70052,3501.82309,5062.00,501.69235,0.57643,316997.500000,6276678.500000
317006.5,6276678.5,314.00,3610.98447,2904.21159,4067.00,501.72880,0.57483,317006.500000,6276678.500000
317015.5,6276678.5,315.00,3699.10566,2887.99768,4557.00,501.75230,0.57317,317015.500000,6276678.500000
317024.5,6276678.5,316.00,3423.38686,3381.39634,4520.00,501.78050,0.56986,317024.500000,6276678.500000
317033.5,6276678.5,317.00,3677.05982,3723.70275,5196.00,501.81480,0.56574,317033.500000,6276678.500000
317042.5,6276678.5,318.00,3344.39892,3653.24450,5403.00,501.85300,0.56268,317042.500000,6276678.500000
317051.5,6276678.5,319.00,3048.53483,4081.84472,4987.00,501.89870,0.56433,317051.500000,6276678.500000
317060.5,6276678.5,320.00,3665.16216,4652.86266,5029.00,501.95240,0.57107,317060.500000,6276678.500000
317069.5,6276678.5,321.00,3459.55496,4653.01933,5544.00,502.01510,0.57819,317069.500000,6276678.500000
317078.5,6276678.5,322.00,3534.07278,4595.47503,5014.00,502.09010,0.58483,317078.500000,6276678.500000
317087.5,6276678.5,323.00,3509.87286,4653.79130,4731.00,502.18530,0.59010,317087.500000,6276678.500000
317096.5,6276678.5,324.00,3498.08571,4509.09565,4826.00,502.29160,0.59449,317096.500000,6276678.500000
317105.5,6276678.5,325.00,3672.38338,4372.64713,4814.00,502.40370,0.59763,317105.500000,6276678.500000
317114.5,6276678.5,326.00,3382.46768,4316.23378,5010.00,502.51780,0.59863,317114.500000,6276678.500000
317123.5,6276678.5,327.00,3195.38507,4415.17047,4758.00,502.67770,0.59864,317123.500000,6276678.500000
317132.5,6276678.5,328.00,3094.83233,4522.24246,4473.00,502.80100,0.59864,317132.500000,6276678.500000
317141.5,6276678.5,329.00,3246.00474,4758.05287,5059.00,502.86010,0.59845,317141.500000,6276678.500000
317150.5,6276678.5,330.00,3455.64576,4534.45173,5054.00,502.91150,0.59778,317150.500000,6276678.500000
317159.5,6276678.5,331.00,3382.74460,4225.26654,4974.00,502.95900,0.59706,317159.500000,6276678.500000
317168.5,6276678.5,332.00,3448.55466,4390.44249,5374.00,503.00580,0.59411,317168.500000,6276678.500000
317177.5,6276678.5,333.00,3600.93218,4442.35547,4921.00,503.05420,0.58611,317177.500000,6276678.500000
317186.5,6276678.5,334.00,3824.16276,4422.37116,5016.00,503.10530,0.57721,317186.500000,6276678.500000
317195.5,6276678.5,335.00,3739.15203,4292.07189,4837.00,503.15750,0.56858,317195.500000,6276678.500000
317204.5,6276678.5,336.00,3702.65164,4236.24073,4955.00,503.20760,0.56296,317204.500000,6276678.500000
317213.5,6276678.5,337.00,3506.49706,4229.55635,5291.00,503.25240,0.55891,317213.500000,6276678.500000
317222.5,6276678.5,338.00,3567.11603,4248.45555,4941.00,503.29530,0.55512,317222.500000,6276678.500000
317231.5,6276678.5,339.00,3785.68210,3912.83023,4375.00,503.33860,0.55453,317231.500000,6276678.500000
317240.5,6276678.5,340.00,3740.91006,4132.91299,4215.00,503.38240,0.55616,317240.500000,6276678.500000
317249.5,6276678.5,341.00,3720.94506,4140.73575,3895.00,503.44980,0.55792,317249.500000,6276678.500000
317258.5,6276678.5,342.00,3444.20448,4126.43335,4215.00,503.52990,0.55975,317258.500000,6276678.500000
317267.5,6276678.5,343.00,4060.84905,4117.41828,4792.00,503.58720,0.56185,317267.500000,6276678.500000
317276.5,6276678.5,344.00,3988.95032,3909.10615,4440.00,503.64170,0.56458,317276.500000,6276678.500000
317294.5,6276678.5,345.00,4244.08147,4533.70981,4946.00,503.74430,0.57001,317294.500000,6276678.500000
317303.5,6276678.5,346.00,4147.51446,4448.68913,5002.00,503.79490,0.57277,317303.500000,6276678.500000
317312.5,6276678.5,347.00,4024.53917,4372.41935,4763.00,503.84490,0.57549,317312.500000,6276678.500000
317321.5,6276678.5,348.00,4078.53088,4248.60733,4905.00,503.89570,0.57704,317321.500000,6276678.500000
317330.5,6276678.5,349.00,4125.64149,4049.73146,4891.00,503.94750,0.57682,317330.500000,6276678.500000
317339.5,6276678.5,350.00,3963.02446,3900.52318,4742.00,504.00050,0.57626,317339.500000,6276678.500000
317348.5,6276678.5,351.00,3705.02814,3682.37054,4479.00,504.05600,0.57352,317348.500000,6276678.500000
317357.5,6276678.5,352.00,3706.38766,3663.03268,4219.00,504.11600,0.56710,317357.500000,6276678.500000
317366.5,6276678.5,353.00,3585.76812,3499.82252,3913.00,504.17830,0.56010,317366.500000,6276678.500000
317375.5,6276678.5,354.00,3292.52917,3458.75073,3418.00,504.27265,0.55339,317375.500000,6276678.500000
317384.5,6276678.5,355.00,3560.83261,3519.73975,3431.00,504.36490,0.54916,317384.500000,6276678.500000
317393.5,6276678.5,356.00,3421.38988,3477.87259,3672.00,504.42330,0.54658,317393.500000,6276678.500000
317402.5,6276678.5,357.00,3372.59444,3688.63767,3300.00,504.47900,0.54342,317402.500000,6276678.500000
317411.5,6276678.5,358.00,3450.70935,3523.28461,3371.00,504.53130,0.54055,317411.500000,6276678.500000
317420.5,6276678.5,359.00,3325.92817,3221.38744,3351.00,504.58030,0.53852,317420.500000,6276678.500000
317429.5,6276678.5,360.00,3146.39806,2850.67531,3124.00,504.62650,0.53650,317429.500000,6276678.500000
317438.5,6276678.5,361.00,3387.49659,3284.08131,2694.00,504.67140,0.53392,317438.500000,6276678.500000
317447.5,6276678.5,362.00,3247.70843,3412.42716,3214.00,504.71690,0.52956,317447.500000,6276678.500000
317456.5,6276678.5,363.00,3093.59894,3595.01618,3188.00,504.76390,0.52475,317456.500000,6276678.500000
317465.5,6276678.5,364.00,3159.40120,3401.81100,3234.00,504.81020,0.51884,317465.500000,6276678.500000
317474.5,6276678.5,365.00,3240.31187,3355.35433,3168.00,504.85250,0.51362,317474.500000,6276678.500000
317483.5,6276678.5,366.00,3284.09497,3224.75893,2854.00,504.88790,0.50976,317483.500000,6276678.500000
317492.5,6276678.5,367.00,3200.80361,3408.29513,2965.00,504.91570,0.50604,317492.500000,6276678.500000
317501.5,6276678.5,368.00,3012.95371,3348.13057,2786.00,504.95015,0.50619,317501.500000,6276678.500000
317510.5,6276678.5,369.00,3335.24197,3522.19080,2835.00,504.98070,0.51128,317510.500000,6276678.500000
317519.5,6276678.5,370.00,3193.53177,3797.70676,2878.00,504.99210,0.51684,317519.500000,6276678.500000
317528.5,6276678.5,371.00,3269.11565,3536.58729,2714.00,504.99490,0.52029,317528.500000,6276678.500000
317537.5,6276678.5,372.00,3375.27255,3543.52633,2527.00,504.98900,0.51329,317537.500000,6276678.500000
317546.5,6276678.5,373.00,3179.26954,3497.04313,2280.00,504.97290,0.50565,317546.500000,6276678.500000
317555.5,6276678.5,374.00,3131.31139,3306.72732,2352.00,504.95130,0.49774,317555.500000,6276678.500000
317564.5,6276678.5,375.00,3044.13759,2961.67600,2445.00,504.92550,0.48807,317564.500000,6276678.500000
317573.5,6276678.5,376.00,2474.26589,3272.93967,2392.00,504.89530,0.47738,317573.500000,6276678.500000
317582.5,6276678.5,377.00,3110.75850,3015.15913,2150.00,504.85970,0.46672,317582.500000,6276678.500000
317591.5,6276678.5,378.00,3135.23640,3333.22959,2523.00,504.81570,0.46199,317591.500000,6276678.500000
317600.5,6276678.5,379.00,3335.65245,3257.40590,2857.00,504.75590,0.46897,317600.500000,6276678.500000
317609.5,6276678.5,380.00,3125.08950,2388.92794,2937.00,504.68730,0.47556,317609.500000,6276678.500000
317618.5,6276678.5,381.00,3261.83473,3094.45719,3012.00,504.61400,0.48201,317618.500000,6276678.500000
317627.5,6276678.5,382.00,3462.50891,3206.23515,3178.00,504.50085,0.48807,317627.500000,6276678.500000
317636.5,6276678.5,383.00,3460.16516,2736.89868,3100.00,504.38950,0.49404,317636.500000,6276678.500000
317645.5,6276678.5,384.00,3586.71313,3296.73447,3559.00,504.31440,0.49976,317645.500000,6276678.500000
317654.5,6276678.5,385.00,3661.51523,3212.05095,3721.00,504.23660,0.50165,317654.500000,6276678.500000
317663.5,6276678.5,386.00,4072.53751,3821.34007,4196.00,504.15880,0.50013,317663.500000,6276678.500000
317672.5,6276678.5,387.00,3926.18801,3421.73086,4175.00,504.08560,0.49897,317672.500000,6276678.500000
317681.5,6276678.5,388.00,3773.71667,3543.39475,3866.00,504.02140,0.50039,317681.500000,6276678.500000
317690.5,6276678.5,389.00,3566.94098,3474.10393,4190.00,503.96330,0.50462,317690.500000,6276678.500000
317699.5,6276678.5,390.00,3616.13826,3481.97792,4340.00,503.90880,0.50906,317699.500000,6276678.500000
317708.5,6276678.5,391.00,3559.03525,3342.66045,4044.00,503.86190,0.51379,317708.500000,6276678.500000
317717.5,6276678.5,392.00,3699.98979,3313.84115,4015.00,503.81530,0.52153,317717.500000,6276678.500000
317726.5,6276678.5,393.00,3461.02274,3451.80076,3765.00,503.76960,0.52978,317726.500000,6276678.500000
317735.5,6276678.5,394.00,3570.63070,3595.82958,3694.00,503.72580,0.53611,317735.500000,6276678.500000
317744.5,6276678.5,395.00,3602.41327,3387.48867,3775.00,503.68460,0.54090,317744.500000,6276678.500000
317753.5,6276678.5,396.00,3599.39091,3489.69795,3857.00,503.62595,0.54497,317753.500000,6276678.500000
317762.5,6276678.5,397.00,3581.94673,3479.36844,3952.00,503.57000,0.54901,317762.500000,6276678.500000
317771.5,6276678.5,398.00,3432.14664,3487.65506,3908.00,503.53720,0.55029,317771.500000,6276678.500000
317780.5,6276678.5,399.00,3520.60965,3779.16567,3912.00,503.50710,0.54554,317780.500000,6276678.500000
317789.5,6276678.5,400.00,3362.37039,3780.76569,3786.00,503.47650,0.54007,317789.500000,6276678.500000
317798.5,6276678.5,401.00,3443.78098,3697.38824,4388.00,503.44030,0.53457,317798.500000,6276678.500000
317807.5,6276678.5,402.00,2978.08598,3548.00430,4280.00,503.39480,0.52663,317807.500000,6276678.500000
317816.5,6276678.5,403.00,3563.79355,3992.49284,4127.00,503.34330,0.51826,317816.500000,6276678.500000
317825.5,6276678.5,404.00,1765.03408,3508.25459,4435.00,503.29090,0.50984,317825.500000,6276678.500000
317834.5,6276678.5,405.00,3310.05552,3874.65765,4296.00,503.24240,0.50066,317834.500000,6276678.500000
317843.5,6276678.5,406.00,3174.57266,3748.90450,4410.00,503.20090,0.48845,317843.500000,6276678.500000
316610.5,6276669.5,407.00,2604.63647,4153.47021,2324.00,499.07630,0.41880,316610.500000,6276669.500000
316619.5,6276669.5,408.00,2994.08991,2958.18670,2413.00,499.18840,0.43090,316619.500000,6276669.500000
316628.5,6276669.5,409.00,3662.36812,2451.64704,1944.00,499.33950,0.44406,316628.500000,6276669.500000
316637.5,6276669.5,410.00,2600.85460,3277.27032,3356.00,499.44500,0.47826,316637.500000,6276669.500000
316646.5,6276669.5,411.00,4085.96261,2671.32098,3531.00,499.54850,0.52282,316646.500000,6276669.500000
316655.5,6276669.5,412.00,3375.30976,2685.84204,2564.00,499.64840,0.56425,316655.500000,6276669.500000
316664.5,6276669.5,413.00,3585.36449,2655.89305,2717.00,499.74500,0.56349,316664.500000,6276669.500000
316673.5,6276669.5,414.00,3612.54866,2819.28356,3306.00,499.84090,0.55491,316673.500000,6276669.500000
316682.5,6276669.5,415.00,3487.50693,3165.59856,3049.00,499.94100,0.54733,316682.500000,6276669.500000
316691.5,6276669.5,416.00,3436.33015,3774.18353,3204.00,500.05020,0.54267,316691.500000,6276669.500000
316700.5,6276669.5,417.00,3558.96777,3462.34804,2691.00,500.16670,0.54381,316700.500000,6276669.500000
316709.5,6276669.5,418.00,3335.74457,3593.63724,2621.00,500.28720,0.54631,316709.500000,6276669.500000
316718.5,6276669.5,419.00,3450.66607,3389.35980,1759.00,500.40880,0.54940,316718.500000,6276669.500000
316727.5,6276669.5,420.00,3055.24387,3464.78377,1540.00,500.52810,0.55185,316727.500000,6276669.500000
316736.5,6276669.5,421.00,2966.44022,3397.77667,2285.00,500.64030,0.55496,316736.500000,6276669.500000
316745.5,6276669.5,422.00,2943.08306,3237.11247,1589.00,500.78815,0.55808,316745.500000,6276669.500000
316754.5,6276669.5,423.00,3268.27961,3425.34113,2095.00,500.92980,0.55913,316754.500000,6276669.500000
316763.5,6276669.5,424.00,3307.57709,3834.20544,2549.00,501.02690,0.55951,316763.500000,6276669.500000
316772.5,6276669.5,425.00,3558.78586,3772.53997,2758.00,501.12650,0.55918,316772.500000,6276669.500000
316781.5,6276669.5,426.00,3697.62514,3641.28808,3581.00,501.21750,0.56605,316781.500000,6276669.500000
316790.5,6276669.5,427.00,3698.14867,4108.10191,4109.00,501.23480,0.57797,316790.500000,6276669.500000
316799.5,6276669.5,428.00,3622.71670,3983.28255,3249.00,501.24320,0.58910,316799.500000,6276669.500000
316808.5,6276669.5,429.00,2973.05479,3793.61558,2983.00,501.25410,0.59826,316808.500000,6276669.500000
316817.5,6276669.5,430.00,3087.28617,3981.52360,2485.00,501.26920,0.59692,316817.500000,6276669.500000
316826.5,6276669.5,431.00,2979.45052,4192.34897,2523.00,501.28820,0.59402,316826.500000,6276669.500000
316835.5,6276669.5,432.00,3116.86494,3958.60520,2598.00,501.31040,0.58988,316835.500000,6276669.500000
316844.5,6276669.5,433.00,3015.53991,3758.52008,2266.00,501.33420,0.58748,316844.500000,6276669.500000
316853.5,6276669.5,434.00,3005.73471,4056.74570,2102.00,501.35730,0.58587,316853.500000,6276669.500000
